"task","rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","age","gender","lang_ca","lang_sp","lang_en","stimulus","item_type","segment","clause_type","number","correct_answer","answer"
"fixation","null","null","html-keyboard-response","163","2.0.0","11205","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","599"," ","html-keyboard-response","164","2.0.0","11205","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | ______</p>","fill_item","s0","sr","ss","",""
"item","536"," ","html-keyboard-response","165","2.0.0","11205","y8r","23","male","true","true","true","<p class=""stimulus"">The woman | ___ | ______ | __________ | ______</p>","fill_item","s1","sr","ss","",""
"item","513"," ","html-keyboard-response","166","2.0.0","11205","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | who | ______ | __________ | ______</p>","fill_item","s2","sr","ss","",""
"item","1013"," ","html-keyboard-response","167","2.0.0","11205","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | throws |___________ | ______</p>","fill_item","s3","sr","ss","",""
"item","1345"," ","html-keyboard-response","168","2.0.0","11205","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | the letter | ______</p>","fill_item","s4","sr","ss","",""
"item","604"," ","html-keyboard-response","169","2.0.0","11205","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | screams</p>","fill_item","s5","sr","ss","",""
"question","1195","0","html-button-response","170","2.0.0","11205","y8r","23","male","true","true","true","<h2>Does the woman who throws the letter smile?</h2>","","","sr","ss","false","true"
"fixation","null","null","html-keyboard-response","171","2.0.0","11205","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","592"," ","html-keyboard-response","172","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | _________ | ___</p>","exp_item","s0","sr","ps","",""
"item","575"," ","html-keyboard-response","173","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">The zebras | ____ | ______ | _________ | ___</p>","exp_item","s1","sr","ps","",""
"item","506"," ","html-keyboard-response","174","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | that | ______ | _________ | ___</p>","exp_item","s2","sr","ps","",""
"item","573"," ","html-keyboard-response","175","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | follow | _________ | ___</p>","exp_item","s3","sr","ps","",""
"item","543"," ","html-keyboard-response","176","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | the horse | ___</p>","exp_item","s4","sr","ps","",""
"item","658"," ","html-keyboard-response","177","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | _________ | run</p>","exp_item","s5","sr","ps","",""
"question","615","0","html-button-response","178","2.0.0","11206","y8r","23","male","true","true","true","<h2>Do the zebras that follow the horse run?</h2>","","","sr","ps","true","true"
"fixation","null","null","html-keyboard-response","179","2.0.0","11206","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","881"," ","html-keyboard-response","180","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | _________ | _____</p>","exp_item","s0","sr","ss","",""
"item","751"," ","html-keyboard-response","181","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">The horse | ____ | ______ | _________ | _____</p>","exp_item","s1","sr","ss","",""
"item","588"," ","html-keyboard-response","182","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | that | ______ | _________ | _____</p>","exp_item","s2","sr","ss","",""
"item","525"," ","html-keyboard-response","183","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | chases | _________ | _____</p>","exp_item","s3","sr","ss","",""
"item","446"," ","html-keyboard-response","184","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | the zebra | _____</p>","exp_item","s4","sr","ss","",""
"item","509"," ","html-keyboard-response","185","2.0.0","11206","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | _________ | falls</p>","exp_item","s5","sr","ss","",""
"question","690","0","html-button-response","186","2.0.0","11206","y8r","23","male","true","true","true","<h2>Does the horse that chases the zebra fall?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","187","2.0.0","11206","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","559"," ","html-keyboard-response","188","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | ______</p>","fill_item","s0","sr","ss","",""
"item","758"," ","html-keyboard-response","189","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">The woman | ___ | ______ | __________ | ______</p>","fill_item","s1","sr","ss","",""
"item","554"," ","html-keyboard-response","190","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | who | ______ | __________ | ______</p>","fill_item","s2","sr","ss","",""
"item","639"," ","html-keyboard-response","191","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | writes |___________ | ______</p>","fill_item","s3","sr","ss","",""
"item","729"," ","html-keyboard-response","192","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | the letter | ______</p>","fill_item","s4","sr","ss","",""
"item","770"," ","html-keyboard-response","193","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | smiles</p>","fill_item","s5","sr","ss","",""
"question","805","1","html-button-response","194","2.0.0","11207","y8r","23","male","true","true","true","<h2>Does the woman who writes the letter smile?</h2>","","","sr","ss","true","false"
"fixation","null","null","html-keyboard-response","195","2.0.0","11207","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","532"," ","html-keyboard-response","196","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | __________ | ___</p>","exp_item","s0","sr","pp","",""
"item","653"," ","html-keyboard-response","197","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">The zebras | ____ | ______ | __________ | ___</p>","exp_item","s1","sr","pp","",""
"item","755"," ","html-keyboard-response","198","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | that | ______ | __________ | ___</p>","exp_item","s2","sr","pp","",""
"item","1306"," ","html-keyboard-response","199","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | follow | __________ | ___</p>","exp_item","s3","sr","pp","",""
"item","609"," ","html-keyboard-response","200","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | the horses | ___</p>","exp_item","s4","sr","pp","",""
"item","647"," ","html-keyboard-response","201","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | __________ | run</p>","exp_item","s5","sr","pp","",""
"question","783","1","html-button-response","202","2.0.0","11207","y8r","23","male","true","true","true","<h2>Do the zebras that follow the horses run?</h2>","","","sr","pp","true","false"
"fixation","null","null","html-keyboard-response","203","2.0.0","11207","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","985"," ","html-keyboard-response","204","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | ______ | ____</p>","exp_item","s0","or","sp","",""
"item","555"," ","html-keyboard-response","205","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">The zebra | ____ | __________ | ______ | ____</p>","exp_item","s1","or","sp","",""
"item","722"," ","html-keyboard-response","206","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | that | __________ | ______ | ____</p>","exp_item","s2","or","sp","",""
"item","749"," ","html-keyboard-response","207","2.0.0","11207","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | the horses | ______ | ____</p>","exp_item","s3","or","sp","",""
"item","657"," ","html-keyboard-response","208","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | follow | ____</p>","exp_item","s4","or","sp","",""
"item","501"," ","html-keyboard-response","209","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | ______ | runs</p>","exp_item","s5","or","sp","",""
"question","508","0","html-button-response","210","2.0.0","11208","y8r","23","male","true","true","true","<h2>Does the zebra that the horses follow run?</h2>","","","or","sp","true","true"
"fixation","null","null","html-keyboard-response","211","2.0.0","11208","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","664"," ","html-keyboard-response","212","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | ______ | _____</p>","exp_item","s0","or","ps","",""
"item","589"," ","html-keyboard-response","213","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">The horses | ____ | _________ | ______ | _____</p>","exp_item","s1","or","ps","",""
"item","717"," ","html-keyboard-response","214","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | that | _________ | ______ | _____</p>","exp_item","s2","or","ps","",""
"item","509"," ","html-keyboard-response","215","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | the zebra | ______ | _____</p>","exp_item","s3","or","ps","",""
"item","615"," ","html-keyboard-response","216","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | chases | ____ </p>","exp_item","s4","or","ps","",""
"item","607"," ","html-keyboard-response","217","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | ______ | fall </p>","exp_item","s5","or","ps","",""
"question","724","0","html-button-response","218","2.0.0","11208","y8r","23","male","true","true","true","<h2>Do the horses tha the zebra chases fall?</h2>","","","or","ps","true","true"
"fixation","null","null","html-keyboard-response","219","2.0.0","11208","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","922"," ","html-keyboard-response","220","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | __________ | _______</p>","fill_item","s0","sr","ss","",""
"item","693"," ","html-keyboard-response","221","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">The singer | ___ | ______ | __________ | _______</p>","fill_item","s1","sr","ss","",""
"item","557"," ","html-keyboard-response","222","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | who | ______ | __________ | _______</p>","fill_item","s2","sr","ss","",""
"item","579"," ","html-keyboard-response","223","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | stores |___________ | _______</p>","fill_item","s3","sr","ss","",""
"item","685"," ","html-keyboard-response","224","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | the guitar | _______</p>","fill_item","s4","sr","ss","",""
"item","616"," ","html-keyboard-response","225","2.0.0","11208","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | __________ | murmurs</p>","fill_item","s5","sr","ss","",""
"question","680","0","html-button-response","226","2.0.0","11209","y8r","23","male","true","true","true","<h2>Does the singer who stores the guitar cry?</h2>","","","sr","ss","false","true"
"fixation","null","null","html-keyboard-response","227","2.0.0","11209","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","788"," ","html-keyboard-response","228","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ____ | ________ | ___ | _____</p>","exp_item","s0","or","pp","",""
"item","615"," ","html-keyboard-response","229","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">The cats | ____ | ________ | ___ | _____</p>","exp_item","s1","or","pp","",""
"item","531"," ","html-keyboard-response","230","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">________ | that | ________ | ___ | _____</p>","exp_item","s2","or","pp","",""
"item","697"," ","html-keyboard-response","231","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ____ | the dogs | ___ | _____</p>","exp_item","s3","or","pp","",""
"item","935"," ","html-keyboard-response","232","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ____ | ________ | hug | _____</p>","exp_item","s4","or","pp","",""
"item","533"," ","html-keyboard-response","233","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ____ | ________ | ___ | smile</p>","exp_item","s5","or","pp","",""
"question","885","0","html-button-response","234","2.0.0","11209","y8r","23","male","true","true","true","<h2>Do the cats that the dogs hug smile?</h2>","","","or","pp","true","true"
"fixation","null","null","html-keyboard-response","235","2.0.0","11209","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","665"," ","html-keyboard-response","236","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | _______ | __________ | _____</p>","fill_item","s0","sr","ss","",""
"item","557"," ","html-keyboard-response","237","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">The singer | ___ | _______ | __________ | _____</p>","fill_item","s1","sr","ss","",""
"item","682"," ","html-keyboard-response","238","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | who | _______ | __________ | _____</p>","fill_item","s2","sr","ss","",""
"item","778"," ","html-keyboard-response","239","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | smashes |___________ | _____</p>","fill_item","s3","sr","ss","",""
"item","977"," ","html-keyboard-response","240","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | _______ | the guitar | _____</p>","fill_item","s4","sr","ss","",""
"item","490"," ","html-keyboard-response","241","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | _______ | __________ | cries</p>","fill_item","s5","sr","ss","",""
"question","824","1","html-button-response","242","2.0.0","11209","y8r","23","male","true","true","true","<h2>Does the singer who smashes the guitar smile?</h2>","","","sr","ss","false","false"
"fixation","null","null","html-keyboard-response","243","2.0.0","11209","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","692"," ","html-keyboard-response","244","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">_______ | ____ | ______ | ________ | _____</p>","exp_item","s0","sr","sp","",""
"item","766"," ","html-keyboard-response","245","2.0.0","11209","y8r","23","male","true","true","true","<p class=""stimulus"">The dog | ____ | ______ | ________ | _____</p>","exp_item","s1","sr","sp","",""
"item","601"," ","html-keyboard-response","246","2.0.0","11210","y8r","23","male","true","true","true","<p class=""stimulus"">_______ | that | ______ | ________ | _____</p>","exp_item","s2","sr","sp","",""
"item","532"," ","html-keyboard-response","247","2.0.0","11210","y8r","23","male","true","true","true","<p class=""stimulus"">_______ | ____ | pushes | ________ | _____</p>","exp_item","s3","sr","sp","",""
"item","577"," ","html-keyboard-response","248","2.0.0","11210","y8r","23","male","true","true","true","<p class=""stimulus"">_______ | ____ | ______ | the cats | _____</p>","exp_item","s4","sr","sp","",""
"item","515"," ","html-keyboard-response","249","2.0.0","11210","y8r","23","male","true","true","true","<p class=""stimulus"">_______ | ____ | ______ | ________ | cries</p>","exp_item","s5","sr","sp","",""
"question","506","0","html-button-response","250","2.0.0","11210","y8r","23","male","true","true","true","<h2>Do the cats that push the dog cry?</h2>","","","sr","sp","false","true"
"fixation","null","null","html-keyboard-response","251","2.0.0","11210","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","729"," ","html-keyboard-response","252","2.0.0","11210","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | __________ | ______</p>","exp_item","s0","sr","sp","",""
"item","550"," ","html-keyboard-response","253","2.0.0","11210","y8r","23","male","true","true","true","<p class=""stimulus"">The horse | ____ | ______ | __________ | ______</p>","exp_item","s1","sr","sp","",""
"item","548"," ","html-keyboard-response","254","2.0.0","11210","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | that | ______ | __________ | ______</p>","exp_item","s2","sr","sp","",""
"item","789"," ","html-keyboard-response","255","2.0.0","11212","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | chases | __________ | ______</p>","exp_item","s3","sr","sp","",""
"item","643"," ","html-keyboard-response","256","2.0.0","11212","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | the zebras | _____ </p>","exp_item","s4","sr","sp","",""
"item","547"," ","html-keyboard-response","257","2.0.0","11212","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | __________ | falls </p>","exp_item","s5","sr","sp","",""
"question","778","0","html-button-response","258","2.0.0","11212","y8r","23","male","true","true","true","<h2>Does the horse that chases the zebras fall?</h2>","","","sr","sp","true","true"
"fixation","null","null","html-keyboard-response","259","2.0.0","11212","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","534"," ","html-keyboard-response","260","2.0.0","11212","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | __________ | _______</p>","fill_item","s0","sr","ss","",""
"item","533"," ","html-keyboard-response","261","2.0.0","11212","y8r","23","male","true","true","true","<p class=""stimulus"">The singer | ___ | ______ | __________ | _______</p>","fill_item","s1","sr","ss","",""
"item","437"," ","html-keyboard-response","262","2.0.0","11212","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | who | ______ | __________ | _______</p>","fill_item","s2","sr","ss","",""
"item","650"," ","html-keyboard-response","263","2.0.0","11213","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | throws |___________ | _______</p>","fill_item","s3","sr","ss","",""
"item","479"," ","html-keyboard-response","264","2.0.0","11213","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | the guitar | _______</p>","fill_item","s4","sr","ss","",""
"item","583"," ","html-keyboard-response","265","2.0.0","11213","y8r","23","male","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | __________ | screams</p>","fill_item","s5","sr","ss","",""
"question","512","1","html-button-response","266","2.0.0","11213","y8r","23","male","true","true","true","<h2>Does the singer who throws the guitar scream?</h2>","","","sr","ss","true","false"
"fixation","null","null","html-keyboard-response","267","2.0.0","11213","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","562"," ","html-keyboard-response","268","2.0.0","11213","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ___ | ______ | _______ | _______</p>","fill_item","s0","sr","ss","",""
"item","665"," ","html-keyboard-response","269","2.0.0","11213","y8r","23","male","true","true","true","<p class=""stimulus"">The chef | ___ | ______ | _______ | _______</p>","fill_item","s1","sr","ss","",""
"item","738"," ","html-keyboard-response","270","2.0.0","11213","y8r","23","male","true","true","true","<p class=""stimulus"">________ | who | ______ | _______ | _______</p>","fill_item","s2","sr","ss","",""
"item","646"," ","html-keyboard-response","271","2.0.0","11213","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ___ | throws |________ | _______</p>","fill_item","s3","sr","ss","",""
"item","598"," ","html-keyboard-response","272","2.0.0","11213","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ___ | ______ | the box | _______</p>","fill_item","s4","sr","ss","",""
"item","468"," ","html-keyboard-response","273","2.0.0","11213","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ___ | ______ | _______ | screams</p>","fill_item","s5","sr","ss","",""
"question","547","0","html-button-response","274","2.0.0","11214","y8r","23","male","true","true","true","<h2>Does the chef who opens the box cry?</h2>","","","sr","ss","false","true"
"fixation","null","null","html-keyboard-response","275","2.0.0","11214","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","779"," ","html-keyboard-response","276","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | _______ | __________ | ____</p>","exp_item","s0","sr","sp","",""
"item","629"," ","html-keyboard-response","277","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">The zebra | ____ | _______ | __________ | ____</p>","exp_item","s1","sr","sp","",""
"item","640"," ","html-keyboard-response","278","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | that | _______ | __________ | ____</p>","exp_item","s2","sr","sp","",""
"item","495"," ","html-keyboard-response","279","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | follows | __________ | ____</p>","exp_item","s3","sr","sp","",""
"item","923"," ","html-keyboard-response","280","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | _______ | the horses | ____</p>","exp_item","s4","sr","sp","",""
"item","584"," ","html-keyboard-response","281","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | _______ | __________ | runs</p>","exp_item","s5","sr","sp","",""
"question","616","0","html-button-response","282","2.0.0","11214","y8r","23","male","true","true","true","<h2>Does the zebra that follows the horses run?</h2>","","","sr","sp","true","true"
"fixation","null","null","html-keyboard-response","283","2.0.0","11214","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","506"," ","html-keyboard-response","284","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | _____ | _____</p>","exp_item","s0","or","sp","",""
"item","761"," ","html-keyboard-response","285","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">The horse | ____ | __________ | _____ | _____</p>","exp_item","s1","or","sp","",""
"item","860"," ","html-keyboard-response","286","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | that | __________ | _____ | _____</p>","exp_item","s2","or","sp","",""
"item","434"," ","html-keyboard-response","287","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | the zebras | _____ | _____</p>","exp_item","s3","or","sp","",""
"item","614"," ","html-keyboard-response","288","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | chase | ____ </p>","exp_item","s4","or","sp","",""
"item","767"," ","html-keyboard-response","289","2.0.0","11214","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | _____ | falls</p>","exp_item","s5","or","sp","",""
"question","661","1","html-button-response","290","2.0.0","11214","y8r","23","male","true","true","true","<h2>Does the horse that the zebras chase fall?</h2>","","","or","sp","true","false"
"fixation","null","null","html-keyboard-response","291","2.0.0","11215","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","564"," ","html-keyboard-response","292","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | ______</p>","fill_item","s0","sr","ss","",""
"item","536"," ","html-keyboard-response","293","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">The woman | ___ | ______ | __________ | ______</p>","fill_item","s1","sr","ss","",""
"item","499"," ","html-keyboard-response","294","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | who | ______ | __________ | ______</p>","fill_item","s2","sr","ss","",""
"item","505"," ","html-keyboard-response","295","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | stores |___________ | ______</p>","fill_item","s3","sr","ss","",""
"item","820"," ","html-keyboard-response","296","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | the letter | ______</p>","fill_item","s4","sr","ss","",""
"item","520"," ","html-keyboard-response","297","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | murmurs</p>","fill_item","s5","sr","ss","",""
"question","634","0","html-button-response","298","2.0.0","11215","y8r","23","male","true","true","true","<h2>Does the woman who stores the letter murmur?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","299","2.0.0","11215","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","662"," ","html-keyboard-response","300","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | _____ | __________ | _______</p>","fill_item","s0","sr","ss","",""
"item","826"," ","html-keyboard-response","301","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">The woman | ___ | _____ | __________ | _______</p>","fill_item","s1","sr","ss","",""
"item","648"," ","html-keyboard-response","302","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | who | _____ | __________ | _______</p>","fill_item","s2","sr","ss","",""
"item","706"," ","html-keyboard-response","303","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | reads |___________ | _______</p>","fill_item","s3","sr","ss","",""
"item","1053"," ","html-keyboard-response","304","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | _____ | the letter | _______</p>","fill_item","s4","sr","ss","",""
"item","664"," ","html-keyboard-response","305","2.0.0","11215","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ___ | _____ | __________ | screams</p>","fill_item","s5","sr","ss","",""
"question","552","0","html-button-response","306","2.0.0","11215","y8r","23","male","true","true","true","<h2>Does the woman who reads the letter cry?</h2>","","","sr","ss","false","true"
"fixation","null","null","html-keyboard-response","307","2.0.0","11216","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","546"," ","html-keyboard-response","308","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">_______ | ____ | ______ | _______ | _____</p>","exp_item","s0","sr","ss","",""
"item","591"," ","html-keyboard-response","309","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">The dog | ____ | ______ | _______ | _____</p>","exp_item","s1","sr","ss","",""
"item","496"," ","html-keyboard-response","310","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">_______ | that | ______ | _______ | _____</p>","exp_item","s2","sr","ss","",""
"item","594"," ","html-keyboard-response","311","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">_______ | ____ | pushes | _______ | _____</p>","exp_item","s3","sr","ss","",""
"item","710"," ","html-keyboard-response","312","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">_______ | ____ | ______ | the cat | _____</p>","exp_item","s4","sr","ss","",""
"item","574"," ","html-keyboard-response","313","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">_______ | ____ | ______ | _______ | cries</p>","exp_item","s5","sr","ss","",""
"question","594","0","html-button-response","314","2.0.0","11216","y8r","23","male","true","true","true","<h2>Does the cat that pushes the dog cry?</h2>","","","sr","ss","false","true"
"fixation","null","null","html-keyboard-response","315","2.0.0","11216","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","584"," ","html-keyboard-response","316","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ___ | _____ | _______ | _____</p>","fill_item","s0","sr","ss","",""
"item","521"," ","html-keyboard-response","317","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">The chef | ___ | _____ | _______ | _____</p>","fill_item","s1","sr","ss","",""
"item","669"," ","html-keyboard-response","318","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">________ | who | _____ | _______ | _____</p>","fill_item","s2","sr","ss","",""
"item","794"," ","html-keyboard-response","319","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ___ | kicks |________ | _____</p>","fill_item","s3","sr","ss","",""
"item","733"," ","html-keyboard-response","320","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ___ | _____ | the box | _____</p>","fill_item","s4","sr","ss","",""
"item","726"," ","html-keyboard-response","321","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">________ | ___ | _____ | _______ | cries</p>","fill_item","s5","sr","ss","",""
"question","698","0","html-button-response","322","2.0.0","11216","y8r","23","male","true","true","true","<h2>Does the chef who kicks the box cry?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","323","2.0.0","11216","y8r","23","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","675"," ","html-keyboard-response","324","2.0.0","11216","y8r","23","male","true","true","true","<p class=""stimulus"">_________ | ____ | _______ | _________ | ____</p>","exp_item","s0","sr","ss","",""
