"rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","task","item_number","item_type","segment","clause_type","number","stimulus","question","correct_answer","part_answer","correct"
"4541"," ","html-keyboard-response","150","2.0.0","1222477","34","item","4","fill_item","s0","sr","ss","<p class=""trial-stimulus"">________ | ___ | ______ | _______ | _______</p>","","","",""
"7976"," ","html-keyboard-response","151","2.0.0","1230453","34","item","4","fill_item","s1","sr","ss","<p class=""trial-stimulus"">The chef | ___ | ______ | _______ | _______</p>","","","",""
"511"," ","html-keyboard-response","152","2.0.0","1230965","34","item","4","fill_item","s2","sr","ss","<p class=""trial-stimulus"">________ | who | ______ | _______ | _______</p>","","","",""
"375"," ","html-keyboard-response","153","2.0.0","1231341","34","item","4","fill_item","s3","sr","ss","<p class=""trial-stimulus"">________ | ___ | throws | _______ | _______</p>","","","",""
"416"," ","html-keyboard-response","154","2.0.0","1231757","34","item","4","fill_item","s4","sr","ss","<p class=""trial-stimulus"">________ | ___ | ______ | the box | _______</p>","","","",""
"991"," ","html-keyboard-response","155","2.0.0","1232749","34","item","4","fill_item","s5","sr","ss","<p class=""trial-stimulus"">________ | ___ | ______ | _______ | screams</p>","false","","",""
"1936"," ","html-keyboard-response","157","2.0.0","1235189","34","item","4","exp_item","s0","or","sp","<p class=""trial-stimulus"">_________ | ____ | __________ | ______ | ____</p>","","","",""
"624"," ","html-keyboard-response","158","2.0.0","1235813","34","item","4","exp_item","s1","or","sp","<p class=""trial-stimulus"">The zebra | ____ | __________ | ______ | ____</p>","","","",""
"383"," ","html-keyboard-response","159","2.0.0","1236197","34","item","4","exp_item","s2","or","sp","<p class=""trial-stimulus"">_________ | that | __________ | ______ | ____</p>","","","",""
"583"," ","html-keyboard-response","160","2.0.0","1236781","34","item","4","exp_item","s3","or","sp","<p class=""trial-stimulus"">_________ | ____ | the horses | ______ | ____</p>","","","",""
"407"," ","html-keyboard-response","161","2.0.0","1237189","34","item","4","exp_item","s4","or","sp","<p class=""trial-stimulus"">_________ | ____ | __________ | follow | ____</p>","","","",""
"479"," ","html-keyboard-response","162","2.0.0","1237669","34","item","4","exp_item","s5","or","sp","<p class=""trial-stimulus"">_________ | ____ | __________ | ______ | runs</p>","<div class='container trial-question'>
     <h2 class='trial-question-header'>Who runs?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>The horses</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>The zebra</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","",""
"9154","j","html-keyboard-response","163","2.0.0","1247325","34","question","4","exp_item","","or","sp","<div class='container trial-question'>
     <h2 class='trial-question-header'>Who runs?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>The horses</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>The zebra</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","j","j","1"
"2586"," ","html-keyboard-response","164","2.0.0","1250421","34","item","8","exp_item","s0","or","sp","<p class=""trial-stimulus"">_______ | ____ | ________ | ___ | ______</p>","","","",""
"671"," ","html-keyboard-response","165","2.0.0","1251093","34","item","8","exp_item","s1","or","sp","<p class=""trial-stimulus"">The cat | ____ | ________ | ___ | ______</p>","","","",""
"407"," ","html-keyboard-response","166","2.0.0","1251501","34","item","8","exp_item","s2","or","sp","<p class=""trial-stimulus"">_______ | that | ________ | ___ | ______</p>","","","",""
"2096"," ","html-keyboard-response","167","2.0.0","1253597","34","item","8","exp_item","s3","or","sp","<p class=""trial-stimulus"">_______ | ____ | the dogs | ___ | ______</p>","","","",""
"703"," ","html-keyboard-response","168","2.0.0","1254300","34","item","8","exp_item","s4","or","sp","<p class=""trial-stimulus"">_______ | ____ | ________ | hug | ______</p>","","","",""
"688"," ","html-keyboard-response","169","2.0.0","1254989","34","item","8","exp_item","s5","or","sp","<p class=""trial-stimulus"">_______ | ____ | ________ | ___ | smiles</p>","false","","",""
"3847"," ","html-keyboard-response","171","2.0.0","1259349","34","item","4","exp_item","s0","sr","ss","<p class=""trial-stimulus"">_________ | ____ | _______ | _________ | ____</p>","","","",""
"511"," ","html-keyboard-response","172","2.0.0","1259861","34","item","4","exp_item","s1","sr","ss","<p class=""trial-stimulus"">The zebra | ____ | _______ | _________ | ____</p>","","","",""
"432"," ","html-keyboard-response","173","2.0.0","1260293","34","item","4","exp_item","s2","sr","ss","<p class=""trial-stimulus"">_________ | that | _______ | _________ | ____</p>","","","",""
"847"," ","html-keyboard-response","174","2.0.0","1261141","34","item","4","exp_item","s3","sr","ss","<p class=""trial-stimulus"">_________ | ____ | follows | _________ | ____</p>","","","",""
"816"," ","html-keyboard-response","175","2.0.0","1261957","34","item","4","exp_item","s4","sr","ss","<p class=""trial-stimulus"">_________ | ____ | _______ | the horse | ____</p>","","","",""
"2167"," ","html-keyboard-response","176","2.0.0","1264125","34","item","4","exp_item","s5","sr","ss","<p class=""trial-stimulus"">_________ | ____ | _______ | _________ | runs</p>","false","","",""
"3993"," ","html-keyboard-response","178","2.0.0","1268629","34","item","1","fill_item","s0","sr","ss","<p class=""trial-stimulus"">________ | ___ | _______ | _______ | _____</p>","","","",""
"839"," ","html-keyboard-response","179","2.0.0","1269469","34","item","1","fill_item","s1","sr","ss","<p class=""trial-stimulus"">The chef | ___ | _______ | _______ | _____</p>","","","",""
"807"," ","html-keyboard-response","180","2.0.0","1270277","34","item","1","fill_item","s2","sr","ss","<p class=""trial-stimulus"">________ | who | _______ | _______ | _____</p>","","","",""
"663"," ","html-keyboard-response","181","2.0.0","1270941","34","item","1","fill_item","s3","sr","ss","<p class=""trial-stimulus"">________ | ___ | carries | _______ | _____</p>","","","",""
"735"," ","html-keyboard-response","182","2.0.0","1271677","34","item","1","fill_item","s4","sr","ss","<p class=""trial-stimulus"">________ | ___ | _______ | the box | _____</p>","","","",""
"663"," ","html-keyboard-response","183","2.0.0","1272341","34","item","1","fill_item","s5","sr","ss","<p class=""trial-stimulus"">________ | ___ | _______ | _______ | falls</p>","false","","",""
"1231"," ","html-keyboard-response","185","2.0.0","1274085","34","item","11","fill_item","s0","sr","ss","<p class=""trial-stimulus"">_________ | ___ | ______ | __________ | ______</p>","","","",""
"599"," ","html-keyboard-response","186","2.0.0","1274685","34","item","11","fill_item","s1","sr","ss","<p class=""trial-stimulus"">The woman | ___ | ______ | __________ | ______</p>","","","",""
"448"," ","html-keyboard-response","187","2.0.0","1275133","34","item","11","fill_item","s2","sr","ss","<p class=""trial-stimulus"">_________ | who | ______ | __________ | ______</p>","","","",""
"472"," ","html-keyboard-response","188","2.0.0","1275606","34","item","11","fill_item","s3","sr","ss","<p class=""trial-stimulus"">_________ | ___ | writes | __________ | ______</p>","","","",""
"662"," ","html-keyboard-response","189","2.0.0","1276268","34","item","11","fill_item","s4","sr","ss","<p class=""trial-stimulus"">_________ | ___ | ______ | the letter | ______</p>","","","",""
"992"," ","html-keyboard-response","190","2.0.0","1277261","34","item","11","fill_item","s5","sr","ss","<p class=""trial-stimulus"">_________ | ___ | ______ | __________ | smiles</p>","false","","",""
"1196"," ","html-keyboard-response","192","2.0.0","1278965","34","item","6","fill_item","s0","sr","ss","<p class=""trial-stimulus"">__________ | ___ | _____ | __________ | _____</p>","","","",""
"1295"," ","html-keyboard-response","193","2.0.0","1280261","34","item","6","fill_item","s1","sr","ss","<p class=""trial-stimulus"">The singer | ___ | _____ | __________ | _____</p>","","","",""
"560"," ","html-keyboard-response","194","2.0.0","1280821","34","item","6","fill_item","s2","sr","ss","<p class=""trial-stimulus"">__________ | who | _____ | __________ | _____</p>","","","",""
"456"," ","html-keyboard-response","195","2.0.0","1281277","34","item","6","fill_item","s3","sr","ss","<p class=""trial-stimulus"">__________ | ___ | plays | __________ | _____</p>","","","",""
"759"," ","html-keyboard-response","196","2.0.0","1282037","34","item","6","fill_item","s4","sr","ss","<p class=""trial-stimulus"">__________ | ___ | _____ | the guitar | _____</p>","","","",""
"1215"," ","html-keyboard-response","197","2.0.0","1283253","34","item","6","fill_item","s5","sr","ss","<p class=""trial-stimulus"">__________ | ___ | _____ | __________ | sings</p>","false","","",""
"2962"," ","html-keyboard-response","199","2.0.0","1286717","34","item","5","fill_item","s0","sr","ss","<p class=""trial-stimulus"">________ | ___ | _____ | _______ | _____</p>","","","",""
"1064"," ","html-keyboard-response","200","2.0.0","1287781","34","item","5","fill_item","s1","sr","ss","<p class=""trial-stimulus"">The chef | ___ | _____ | _______ | _____</p>","","","",""
"1160"," ","html-keyboard-response","201","2.0.0","1288941","34","item","5","fill_item","s2","sr","ss","<p class=""trial-stimulus"">________ | who | _____ | _______ | _____</p>","","","",""
"847"," ","html-keyboard-response","202","2.0.0","1289789","34","item","5","fill_item","s3","sr","ss","<p class=""trial-stimulus"">________ | ___ | kicks | _______ | _____</p>","","","",""
"968"," ","html-keyboard-response","203","2.0.0","1290757","34","item","5","fill_item","s4","sr","ss","<p class=""trial-stimulus"">________ | ___ | _____ | the box | _____</p>","","","",""
"1072"," ","html-keyboard-response","204","2.0.0","1291829","34","item","5","fill_item","s5","sr","ss","<p class=""trial-stimulus"">________ | ___ | _____ | _______ | cries</p>","<div class='container trial-question'>
    <h2 class='trial-question-header'>Does the chef cry?</h2>
    <div>
      <div class='container'>
        <h2 class='trial-question-answer'>No</h2>
        <h2 class='trial-question-key'>F</h2>
      </div>
      <div class='container'>
        <h2 class='trial-question-answer'>Yes</h2>
        <h2 class='trial-question-key'>J</h2>
      </div>
    </div>
  </div>","","",""
"11274","f","html-keyboard-response","205","2.0.0","1303613","34","question","5","fill_item","","sr","ss","<div class='container trial-question'>
    <h2 class='trial-question-header'>Does the chef cry?</h2>
    <div>
      <div class='container'>
        <h2 class='trial-question-answer'>No</h2>
        <h2 class='trial-question-key'>F</h2>
      </div>
      <div class='container'>
        <h2 class='trial-question-answer'>Yes</h2>
        <h2 class='trial-question-key'>J</h2>
      </div>
    </div>
  </div>","","j","f","0"
"5186"," ","html-keyboard-response","206","2.0.0","1309309","34","item","1","exp_item","s0","or","ps","<p class=""trial-stimulus"">__________ | ____ | _________ | ______ | ____</p>","","","",""
"688"," ","html-keyboard-response","207","2.0.0","1309997","34","item","1","exp_item","s1","or","ps","<p class=""trial-stimulus"">The horses | ____ | _________ | ______ | ____</p>","","","",""
"648"," ","html-keyboard-response","208","2.0.0","1310645","34","item","1","exp_item","s2","or","ps","<p class=""trial-stimulus"">__________ | that | _________ | ______ | ____</p>","","","",""
"863"," ","html-keyboard-response","209","2.0.0","1311508","34","item","1","exp_item","s3","or","ps","<p class=""trial-stimulus"">__________ | ____ | the zebra | ______ | ____</p>","","","",""
"2496"," ","html-keyboard-response","210","2.0.0","1314005","34","item","1","exp_item","s4","or","ps","<p class=""trial-stimulus"">__________ | ____ | _________ | chases | ____</p>","","","",""
"6463"," ","html-keyboard-response","211","2.0.0","1320469","34","item","1","exp_item","s5","or","ps","<p class=""trial-stimulus"">__________ | ____ | _________ | ______ | fall</p>","false","","",""
"2544"," ","html-keyboard-response","213","2.0.0","1323517","34","item","2","fill_item","s0","sr","ss","<p class=""trial-stimulus"">________ | ___ | _____ | _______ | _____</p>","","","",""
"599"," ","html-keyboard-response","214","2.0.0","1324117","34","item","2","fill_item","s1","sr","ss","<p class=""trial-stimulus"">The chef | ___ | _____ | _______ | _____</p>","","","",""
"951"," ","html-keyboard-response","215","2.0.0","1325069","34","item","2","fill_item","s2","sr","ss","<p class=""trial-stimulus"">________ | who | _____ | _______ | _____</p>","","","",""
"752"," ","html-keyboard-response","216","2.0.0","1325821","34","item","2","fill_item","s3","sr","ss","<p class=""trial-stimulus"">________ | ___ | grabs | _______ | _____</p>","","","",""
"687"," ","html-keyboard-response","217","2.0.0","1326509","34","item","2","fill_item","s4","sr","ss","<p class=""trial-stimulus"">________ | ___ | _____ | the box | _____</p>","","","",""
"1864"," ","html-keyboard-response","218","2.0.0","1328373","34","item","2","fill_item","s5","sr","ss","<p class=""trial-stimulus"">________ | ___ | _____ | _______ | jumps</p>","<div class='container trial-question'>
      <h2 class='trial-question-header'>Does the chef scream?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>No</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>Yes</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","",""
"2478","f","html-keyboard-response","219","2.0.0","1331364","34","question","2","fill_item","","sr","ss","<div class='container trial-question'>
      <h2 class='trial-question-header'>Does the chef scream?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>No</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>Yes</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","f","f","1"
"1198"," ","html-keyboard-response","220","2.0.0","1333068","34","item","8","exp_item","s0","or","pp","<p class=""trial-stimulus"">________ | ____ | ________ | ___ | _____</p>","","","",""
"616"," ","html-keyboard-response","221","2.0.0","1333685","34","item","8","exp_item","s1","or","pp","<p class=""trial-stimulus"">The cats | ____ | ________ | ___ | _____</p>","","","",""
"375"," ","html-keyboard-response","222","2.0.0","1334061","34","item","8","exp_item","s2","or","pp","<p class=""trial-stimulus"">________ | that | ________ | ___ | _____</p>","","","",""
"832"," ","html-keyboard-response","223","2.0.0","1334893","34","item","8","exp_item","s3","or","pp","<p class=""trial-stimulus"">________ | ____ | the dogs | ___ | _____</p>","","","",""
"703"," ","html-keyboard-response","224","2.0.0","1335597","34","item","8","exp_item","s4","or","pp","<p class=""trial-stimulus"">________ | ____ | ________ | hug | _____</p>","","","",""
"1575"," ","html-keyboard-response","225","2.0.0","1337173","34","item","8","exp_item","s5","or","pp","<p class=""trial-stimulus"">________ | ____ | ________ | ___ | smile</p>","false","","",""
"1519"," ","html-keyboard-response","227","2.0.0","1339205","34","item","1","exp_item","s0","or","pp","<p class=""trial-stimulus"">__________ | ____ | __________ | _____ | ____</p>","","","",""
"608"," ","html-keyboard-response","228","2.0.0","1339814","34","item","1","exp_item","s1","or","pp","<p class=""trial-stimulus"">The horses | ____ | __________ | _____ | ____</p>","","","",""
"703"," ","html-keyboard-response","229","2.0.0","1340517","34","item","1","exp_item","s2","or","pp","<p class=""trial-stimulus"">__________ | that | __________ | _____ | ____</p>","","","",""
"455"," ","html-keyboard-response","230","2.0.0","1340973","34","item","1","exp_item","s3","or","pp","<p class=""trial-stimulus"">__________ | ____ | the zebras | _____ | ____</p>","","","",""
"2367"," ","html-keyboard-response","231","2.0.0","1343341","34","item","1","exp_item","s4","or","pp","<p class=""trial-stimulus"">__________ | ____ | __________ | chase | ____</p>","","","",""
"927"," ","html-keyboard-response","232","2.0.0","1344269","34","item","1","exp_item","s5","or","pp","<p class=""trial-stimulus"">__________ | ____ | __________ | _____ | fall</p>","<div class='container trial-question'>
    <h2 class='trial-question-header'>Who falls?</h2>
    <div>
      <div class='container'>
        <h2 class='trial-question-answer'>The zebras</h2>
        <h2 class='trial-question-key'>F</h2>
      </div>
      <div class='container'>
        <h2 class='trial-question-answer'>The horses</h2>
        <h2 class='trial-question-key'>J</h2>
      </div>
    </div>
  </div>","","",""
"1722","j","html-keyboard-response","233","2.0.0","1346493","34","question","1","exp_item","","or","pp","<div class='container trial-question'>
    <h2 class='trial-question-header'>Who falls?</h2>
    <div>
      <div class='container'>
        <h2 class='trial-question-answer'>The zebras</h2>
        <h2 class='trial-question-key'>F</h2>
      </div>
      <div class='container'>
        <h2 class='trial-question-answer'>The horses</h2>
        <h2 class='trial-question-key'>J</h2>
      </div>
    </div>
  </div>","","j","j","1"
"761"," ","html-keyboard-response","234","2.0.0","1347766","34","item","1","exp_item","s0","sr","ps","<p class=""trial-stimulus"">__________ | ____ | _____ | _________ | ____</p>","","","",""
"1614"," ","html-keyboard-response","235","2.0.0","1349381","34","item","1","exp_item","s1","sr","ps","<p class=""trial-stimulus"">The horses | ____ | _____ | _________ | ____</p>","","","",""
"583"," ","html-keyboard-response","236","2.0.0","1349964","34","item","1","exp_item","s2","sr","ps","<p class=""trial-stimulus"">__________ | that | _____ | _________ | ____</p>","","","",""
"656"," ","html-keyboard-response","237","2.0.0","1350620","34","item","1","exp_item","s3","sr","ps","<p class=""trial-stimulus"">__________ | ____ | chase | _________ | ____</p>","","","",""
"904"," ","html-keyboard-response","238","2.0.0","1351525","34","item","1","exp_item","s4","sr","ps","<p class=""trial-stimulus"">__________ | ____ | _____ | the zebra | ____</p>","","","",""
"688"," ","html-keyboard-response","239","2.0.0","1352213","34","item","1","exp_item","s5","sr","ps","<p class=""trial-stimulus"">__________ | ____ | _____ | _________ | fall</p>","false","","",""
"1718"," ","html-keyboard-response","241","2.0.0","1354437","34","item","1","exp_item","s0","or","sp","<p class=""trial-stimulus"">_________ | ____ | __________ | _____ | _____</p>","","","",""
"431"," ","html-keyboard-response","242","2.0.0","1354869","34","item","1","exp_item","s1","or","sp","<p class=""trial-stimulus"">The horse | ____ | __________ | _____ | _____</p>","","","",""
"360"," ","html-keyboard-response","243","2.0.0","1355229","34","item","1","exp_item","s2","or","sp","<p class=""trial-stimulus"">_________ | that | __________ | _____ | _____</p>","","","",""
"1303"," ","html-keyboard-response","244","2.0.0","1356533","34","item","1","exp_item","s3","or","sp","<p class=""trial-stimulus"">_________ | ____ | the zebras | _____ | _____</p>","","","",""
"631"," ","html-keyboard-response","245","2.0.0","1357164","34","item","1","exp_item","s4","or","sp","<p class=""trial-stimulus"">_________ | ____ | __________ | chase | _____</p>","","","",""
"408"," ","html-keyboard-response","246","2.0.0","1357573","34","item","1","exp_item","s5","or","sp","<p class=""trial-stimulus"">_________ | ____ | __________ | _____ | falls</p>","false","","",""
"1036"," ","html-keyboard-response","248","2.0.0","1359125","34","item","3","fill_item","s0","sr","ss","<p class=""trial-stimulus"">________ | ___ | _____ | _______ | ______</p>","","","",""
"416"," ","html-keyboard-response","249","2.0.0","1359542","34","item","3","fill_item","s1","sr","ss","<p class=""trial-stimulus"">The chef | ___ | _____ | _______ | ______</p>","","","",""
"639"," ","html-keyboard-response","250","2.0.0","1360182","34","item","3","fill_item","s2","sr","ss","<p class=""trial-stimulus"">________ | who | _____ | _______ | ______</p>","","","",""
"606"," ","html-keyboard-response","251","2.0.0","1360789","34","item","3","fill_item","s3","sr","ss","<p class=""trial-stimulus"">________ | ___ | opens | _______ | ______</p>","","","",""
"920"," ","html-keyboard-response","252","2.0.0","1361709","34","item","3","fill_item","s4","sr","ss","<p class=""trial-stimulus"">________ | ___ | _____ | the box | ______</p>","","","",""
"1759"," ","html-keyboard-response","253","2.0.0","1363469","34","item","3","fill_item","s5","sr","ss","<p class=""trial-stimulus"">________ | ___ | _____ | _______ | smiles</p>","false","","",""
"1525"," ","html-keyboard-response","255","2.0.0","1365501","34","item","4","exp_item","s0","sr","pp","<p class=""trial-stimulus"">__________ | ____ | ______ | __________ | ___</p>","","","",""
"463"," ","html-keyboard-response","256","2.0.0","1365964","34","item","4","exp_item","s1","sr","pp","<p class=""trial-stimulus"">The zebras | ____ | ______ | __________ | ___</p>","","","",""
"352"," ","html-keyboard-response","257","2.0.0","1366317","34","item","4","exp_item","s2","sr","pp","<p class=""trial-stimulus"">__________ | that | ______ | __________ | ___</p>","","","",""
"631"," ","html-keyboard-response","258","2.0.0","1366949","34","item","4","exp_item","s3","sr","pp","<p class=""trial-stimulus"">__________ | ____ | follow | __________ | ___</p>","","","",""
"600"," ","html-keyboard-response","259","2.0.0","1367549","34","item","4","exp_item","s4","sr","pp","<p class=""trial-stimulus"">__________ | ____ | ______ | the horses | ___</p>","","","",""
"735"," ","html-keyboard-response","260","2.0.0","1368285","34","item","4","exp_item","s5","sr","pp","<p class=""trial-stimulus"">__________ | ____ | ______ | __________ | run</p>","false","","",""
"1537"," ","html-keyboard-response","262","2.0.0","1370324","34","item","4","exp_item","s0","or","pp","<p class=""trial-stimulus"">__________ | ____ | __________ | ______ | ___</p>","","","",""
"609"," ","html-keyboard-response","263","2.0.0","1370934","34","item","4","exp_item","s1","or","pp","<p class=""trial-stimulus"">The zebras | ____ | __________ | ______ | ___</p>","","","",""
"414"," ","html-keyboard-response","264","2.0.0","1371348","34","item","4","exp_item","s2","or","pp","<p class=""trial-stimulus"">__________ | that | __________ | ______ | ___</p>","","","",""
"888"," ","html-keyboard-response","265","2.0.0","1372237","34","item","4","exp_item","s3","or","pp","<p class=""trial-stimulus"">__________ | ____ | the horses | ______ | ___</p>","","","",""
"1311"," ","html-keyboard-response","266","2.0.0","1373548","34","item","4","exp_item","s4","or","pp","<p class=""trial-stimulus"">__________ | ____ | __________ | follow | ___</p>","","","",""
"1392"," ","html-keyboard-response","267","2.0.0","1374941","34","item","4","exp_item","s5","or","pp","<p class=""trial-stimulus"">__________ | ____ | __________ | ______ | run</p>","false","","",""
"1613"," ","html-keyboard-response","269","2.0.0","1377069","34","item","8","exp_item","s0","sr","ss","<p class=""trial-stimulus"">_______ | ____ | ____ | _______ | ______</p>","","","",""
"688"," ","html-keyboard-response","270","2.0.0","1377757","34","item","8","exp_item","s1","sr","ss","<p class=""trial-stimulus"">The cat | ____ | ____ | _______ | ______</p>","","","",""
"432"," ","html-keyboard-response","271","2.0.0","1378189","34","item","8","exp_item","s2","sr","ss","<p class=""trial-stimulus"">_______ | that | ____ | _______ | ______</p>","","","",""
"391"," ","html-keyboard-response","272","2.0.0","1378581","34","item","8","exp_item","s3","sr","ss","<p class=""trial-stimulus"">_______ | ____ | hugs | _______ | ______</p>","","","",""
"464"," ","html-keyboard-response","273","2.0.0","1379045","34","item","8","exp_item","s4","sr","ss","<p class=""trial-stimulus"">_______ | ____ | ____ | the dog | ______</p>","","","",""
"647"," ","html-keyboard-response","274","2.0.0","1379692","34","item","8","exp_item","s5","sr","ss","<p class=""trial-stimulus"">_______ | ____ | ____ | _______ | smiles</p>","false","","",""
"2223"," ","html-keyboard-response","276","2.0.0","1382429","34","item","8","exp_item","s0","or","ss","<p class=""trial-stimulus"">_______ | ____ | _______ | ____ | ______</p>","","","",""
"1616"," ","html-keyboard-response","277","2.0.0","1384045","34","item","8","exp_item","s1","or","ss","<p class=""trial-stimulus"">The cat | ____ | _______ | ____ | ______</p>","","","",""
"551"," ","html-keyboard-response","278","2.0.0","1384597","34","item","8","exp_item","s2","or","ss","<p class=""trial-stimulus"">_______ | that | _______ | ____ | ______</p>","","","",""
"1048"," ","html-keyboard-response","279","2.0.0","1385645","34","item","8","exp_item","s3","or","ss","<p class=""trial-stimulus"">_______ | ____ | the dog | ____ | ______</p>","","","",""
"1551"," ","html-keyboard-response","280","2.0.0","1387197","34","item","8","exp_item","s4","or","ss","<p class=""trial-stimulus"">_______ | ____ | _______ | hugs | ______</p>","","","",""
"1272"," ","html-keyboard-response","281","2.0.0","1388468","34","item","8","exp_item","s5","or","ss","<p class=""trial-stimulus"">_______ | ____ | _______ | ____ | smiles</p>","false","","",""
"6426"," ","html-keyboard-response","283","2.0.0","1395397","34","item","7","exp_item","s0","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | ______ | ___</p>","","","",""
"1575"," ","html-keyboard-response","284","2.0.0","1396972","34","item","7","exp_item","s1","or","ps","<p class=""trial-stimulus"">The dogs | ____ | _______ | ______ | ___</p>","","","",""
"1776"," ","html-keyboard-response","285","2.0.0","1398749","34","item","7","exp_item","s2","or","ps","<p class=""trial-stimulus"">________ | that | _______ | ______ | ___</p>","","","",""
"647"," ","html-keyboard-response","286","2.0.0","1399396","34","item","7","exp_item","s3","or","ps","<p class=""trial-stimulus"">________ | ____ | the cat | ______ | ___</p>","","","",""
"647"," ","html-keyboard-response","287","2.0.0","1400044","34","item","7","exp_item","s4","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | pushes | ___</p>","","","",""
"472"," ","html-keyboard-response","288","2.0.0","1400516","34","item","7","exp_item","s5","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | ______ | cry</p>","false","","",""
"2080"," ","html-keyboard-response","290","2.0.0","1403100","34","item","4","exp_item","s0","sr","ps","<p class=""trial-stimulus"">__________ | ____ | ______ | _________ | ___</p>","","","",""
"616"," ","html-keyboard-response","291","2.0.0","1403716","34","item","4","exp_item","s1","sr","ps","<p class=""trial-stimulus"">The zebras | ____ | ______ | _________ | ___</p>","","","",""
"816"," ","html-keyboard-response","292","2.0.0","1404533","34","item","4","exp_item","s2","sr","ps","<p class=""trial-stimulus"">__________ | that | ______ | _________ | ___</p>","","","",""
"511"," ","html-keyboard-response","293","2.0.0","1405045","34","item","4","exp_item","s3","sr","ps","<p class=""trial-stimulus"">__________ | ____ | follow | _________ | ___</p>","","","",""
"673"," ","html-keyboard-response","294","2.0.0","1405718","34","item","4","exp_item","s4","sr","ps","<p class=""trial-stimulus"">__________ | ____ | ______ | the horse | ___</p>","","","",""
"1222"," ","html-keyboard-response","295","2.0.0","1406941","34","item","4","exp_item","s5","sr","ps","<p class=""trial-stimulus"">__________ | ____ | ______ | _________ | run</p>","<div class='container trial-question'>
      <h2 class='trial-question-header'>Who runs?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>The horse</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>The zebras</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","",""
"3438","f","html-keyboard-response","296","2.0.0","1410893","34","question","4","exp_item","","sr","ps","<div class='container trial-question'>
      <h2 class='trial-question-header'>Who runs?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>The horse</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>The zebras</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","j","f","0"
"1016"," ","html-keyboard-response","297","2.0.0","1412420","34","item","8","exp_item","s0","sr","ps","<p class=""trial-stimulus"">________ | ____ | ___ | _______ | _____</p>","","","",""
"4200"," ","html-keyboard-response","298","2.0.0","1416621","34","item","8","exp_item","s1","sr","ps","<p class=""trial-stimulus"">The cats | ____ | ___ | _______ | _____</p>","","","",""
"575"," ","html-keyboard-response","299","2.0.0","1417196","34","item","8","exp_item","s2","sr","ps","<p class=""trial-stimulus"">________ | that | ___ | _______ | _____</p>","","","",""
"384"," ","html-keyboard-response","300","2.0.0","1417581","34","item","8","exp_item","s3","sr","ps","<p class=""trial-stimulus"">________ | ____ | hug | _______ | _____</p>","","","",""
"2192"," ","html-keyboard-response","301","2.0.0","1419773","34","item","8","exp_item","s4","sr","ps","<p class=""trial-stimulus"">________ | ____ | ___ | the dog | _____</p>","","","",""
"367"," ","html-keyboard-response","302","2.0.0","1420140","34","item","8","exp_item","s5","sr","ps","<p class=""trial-stimulus"">________ | ____ | ___ | _______ | smile</p>","false","","",""
"826"," ","html-keyboard-response","304","2.0.0","1421479","34","item","8","exp_item","s0","sr","sp","<p class=""trial-stimulus"">_______ | ____ | ____ | ________ | ______</p>","","","",""
"325"," ","html-keyboard-response","305","2.0.0","1421804","34","item","8","exp_item","s1","sr","sp","<p class=""trial-stimulus"">The cat | ____ | ____ | ________ | ______</p>","","","",""
"377"," ","html-keyboard-response","306","2.0.0","1422182","34","item","8","exp_item","s2","sr","sp","<p class=""trial-stimulus"">_______ | that | ____ | ________ | ______</p>","","","",""
"405"," ","html-keyboard-response","307","2.0.0","1422588","34","item","8","exp_item","s3","sr","sp","<p class=""trial-stimulus"">_______ | ____ | hugs | ________ | ______</p>","","","",""
