"task","rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","age","gender","lang_ca","lang_sp","lang_en","stimulus","item_type","segment","clause_type","number","correct_answer","answer"
"item","850"," ","html-keyboard-response","165","2.0.0","5712","h1n","21","male","true","","true","<p class=""stimulus"">The cats | ____ | ___ | _______ | _____</p>","exp_item","s1","sr","ps","",""
"item","841"," ","html-keyboard-response","166","2.0.0","5712","h1n","21","male","true","","true","<p class=""stimulus"">________ | that | ___ | _______ | _____</p>","exp_item","s2","sr","ps","",""
"item","537"," ","html-keyboard-response","167","2.0.0","5712","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | hug | _______ | _____</p>","exp_item","s3","sr","ps","",""
"item","517"," ","html-keyboard-response","168","2.0.0","5712","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | ___ | the dog | _____</p>","exp_item","s4","sr","ps","",""
"item","492"," ","html-keyboard-response","169","2.0.0","5712","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | ___ | _______ | smile</p>","exp_item","s5","sr","ps","",""
"question","622","1","html-button-response","170","2.0.0","5713","h1n","21","male","true","","true","<h2>Do the cats that hug the dogs smile?</h2>","","","sr","ps","true","false"
"fixation","null","null","html-keyboard-response","171","2.0.0","5713","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","647"," ","html-keyboard-response","172","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | _____ | __________ | ______</p>","fill_item","s0","sr","ss","",""
"item","588"," ","html-keyboard-response","173","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">The woman | ___ | _____ | __________ | ______</p>","fill_item","s1","sr","ss","",""
"item","545"," ","html-keyboard-response","174","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">_________ | who | _____ | __________ | ______</p>","fill_item","s2","sr","ss","",""
"item","516"," ","html-keyboard-response","175","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | burns |___________ | ______</p>","fill_item","s3","sr","ss","",""
"item","740"," ","html-keyboard-response","176","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | _____ | the letter | ______</p>","fill_item","s4","sr","ss","",""
"item","757"," ","html-keyboard-response","177","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | _____ | __________ | leaves</p>","fill_item","s5","sr","ss","",""
"question","682","0","html-button-response","178","2.0.0","5713","h1n","21","male","true","","true","<h2>Does the woman who burns the letter leave?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","179","2.0.0","5713","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","610"," ","html-keyboard-response","180","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | __________ | ______ | ___</p>","exp_item","s0","or","pp","",""
"item","574"," ","html-keyboard-response","181","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">The zebras | ____ | __________ | ______ | ___</p>","exp_item","s1","or","pp","",""
"item","589"," ","html-keyboard-response","182","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">__________ | that | __________ | ______ | ___</p>","exp_item","s2","or","pp","",""
"item","496"," ","html-keyboard-response","183","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | the horses | ______ | ___</p>","exp_item","s3","or","pp","",""
"item","627"," ","html-keyboard-response","184","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | __________ | follow | ___</p>","exp_item","s4","or","pp","",""
"item","926"," ","html-keyboard-response","185","2.0.0","5713","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | __________ | ______ | run</p>","exp_item","s5","or","pp","",""
"question","610","1","html-button-response","186","2.0.0","5714","h1n","21","male","true","","true","<h2>Do the zebras that the horses follow run?</h2>","","","or","pp","true","false"
"fixation","null","null","html-keyboard-response","187","2.0.0","5714","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","701"," ","html-keyboard-response","188","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | ____ | ________ | ______</p>","exp_item","s0","sr","sp","",""
"item","542"," ","html-keyboard-response","189","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">The cat | ____ | ____ | ________ | ______</p>","exp_item","s1","sr","sp","",""
"item","586"," ","html-keyboard-response","190","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">_______ | that | ____ | ________ | ______</p>","exp_item","s2","sr","sp","",""
"item","665"," ","html-keyboard-response","191","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | hugs | ________ | ______</p>","exp_item","s3","sr","sp","",""
"item","1211"," ","html-keyboard-response","192","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | ____ | the dogs | ______</p>","exp_item","s4","sr","sp","",""
"item","636"," ","html-keyboard-response","193","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | ____ | ________ | smiles</p>","exp_item","s5","sr","sp","",""
"question","618","0","html-button-response","194","2.0.0","5714","h1n","21","male","true","","true","<h2>Does the cat that hugs the dogs smile?</h2>","","","sr","sp","true","true"
"fixation","null","null","html-keyboard-response","195","2.0.0","5714","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","436"," ","html-keyboard-response","196","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | _____ | _______ | ______</p>","fill_item","s0","sr","ss","",""
"item","597"," ","html-keyboard-response","197","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">The chef | ___ | _____ | _______ | ______</p>","fill_item","s1","sr","ss","",""
"item","755"," ","html-keyboard-response","198","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">________ | who | _____ | _______ | ______</p>","fill_item","s2","sr","ss","",""
"item","535"," ","html-keyboard-response","199","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | opens |________ | ______</p>","fill_item","s3","sr","ss","",""
"item","574"," ","html-keyboard-response","200","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | _____ | the box | ______</p>","fill_item","s4","sr","ss","",""
"item","601"," ","html-keyboard-response","201","2.0.0","5714","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | _____ | _______ | smiles</p>","fill_item","s5","sr","ss","",""
"question","615","0","html-button-response","202","2.0.0","5714","h1n","21","male","true","","true","<h2>Does the chef who opens the box smile?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","203","2.0.0","5714","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","575"," ","html-keyboard-response","204","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | ___ | ________ | _____</p>","exp_item","s0","sr","pp","",""
"item","471"," ","html-keyboard-response","205","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">The cats | ____ | ___ | ________ | _____</p>","exp_item","s1","sr","pp","",""
"item","695"," ","html-keyboard-response","206","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">________ | that | ___ | ________ | _____</p>","exp_item","s2","sr","pp","",""
"item","654"," ","html-keyboard-response","207","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | hug | ________ | _____</p>","exp_item","s3","sr","pp","",""
"item","811"," ","html-keyboard-response","208","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | ___ | the dogs | _____</p>","exp_item","s4","sr","pp","",""
"item","680"," ","html-keyboard-response","209","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | ___ | ________ | smile</p>","exp_item","s5","sr","pp","",""
"question","552","0","html-button-response","210","2.0.0","5715","h1n","21","male","true","","true","<h2>Do the cats that hug the dogs smile?</h2>","","","sr","pp","true","true"
"fixation","null","null","html-keyboard-response","211","2.0.0","5715","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","419"," ","html-keyboard-response","212","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | _________ | _______ | ___</p>","exp_item","s0","or","ps","",""
"item","765"," ","html-keyboard-response","213","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">The zebras | ____ | _________ | _______ | ___</p>","exp_item","s1","or","ps","",""
"item","473"," ","html-keyboard-response","214","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">__________ | that | _________ | _______ | ___</p>","exp_item","s2","or","ps","",""
"item","523"," ","html-keyboard-response","215","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | the horse | _______ | ___</p>","exp_item","s3","or","ps","",""
"item","707"," ","html-keyboard-response","216","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | _________ | follows | ___</p>","exp_item","s4","or","ps","",""
"item","1242"," ","html-keyboard-response","217","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | _________ | _______ | run</p>","exp_item","s5","or","ps","",""
"question","651","0","html-button-response","218","2.0.0","5715","h1n","21","male","true","","true","<h2>Do the zebras that the horse follows run?</h2>","","","or","ps","true","true"
"fixation","null","null","html-keyboard-response","219","2.0.0","5715","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","540"," ","html-keyboard-response","220","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | ______</p>","fill_item","s0","sr","ss","",""
"item","551"," ","html-keyboard-response","221","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">The woman | ___ | ______ | __________ | ______</p>","fill_item","s1","sr","ss","",""
"item","653"," ","html-keyboard-response","222","2.0.0","5715","h1n","21","male","true","","true","<p class=""stimulus"">_________ | who | ______ | __________ | ______</p>","fill_item","s2","sr","ss","",""
"item","525"," ","html-keyboard-response","223","2.0.0","5716","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | throws |___________ | ______</p>","fill_item","s3","sr","ss","",""
"item","485"," ","html-keyboard-response","224","2.0.0","5716","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | ______ | the letter | ______</p>","fill_item","s4","sr","ss","",""
"item","570"," ","html-keyboard-response","225","2.0.0","5716","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | screams</p>","fill_item","s5","sr","ss","",""
"question","537","1","html-button-response","226","2.0.0","5716","h1n","21","male","true","","true","<h2>Does the woman who throws the letter smile?</h2>","","","sr","ss","false","false"
"fixation","null","null","html-keyboard-response","227","2.0.0","5716","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","969"," ","html-keyboard-response","228","2.0.0","5716","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | ______ | _________ | ___</p>","exp_item","s0","sr","ps","",""
"item","540"," ","html-keyboard-response","229","2.0.0","5716","h1n","21","male","true","","true","<p class=""stimulus"">The zebras | ____ | ______ | _________ | ___</p>","exp_item","s1","sr","ps","",""
"item","1205"," ","html-keyboard-response","230","2.0.0","5716","h1n","21","male","true","","true","<p class=""stimulus"">__________ | that | ______ | _________ | ___</p>","exp_item","s2","sr","ps","",""
"item","801"," ","html-keyboard-response","231","2.0.0","5716","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | follow | _________ | ___</p>","exp_item","s3","sr","ps","",""
"item","865"," ","html-keyboard-response","232","2.0.0","5716","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | ______ | the horse | ___</p>","exp_item","s4","sr","ps","",""
"item","596"," ","html-keyboard-response","233","2.0.0","5716","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | ______ | _________ | run</p>","exp_item","s5","sr","ps","",""
"question","583","1","html-button-response","234","2.0.0","5716","h1n","21","male","true","","true","<h2>Do the zebras that follow the horse run?</h2>","","","sr","ps","true","false"
"fixation","null","null","html-keyboard-response","235","2.0.0","5716","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","538"," ","html-keyboard-response","236","2.0.0","5716","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | _____ | __________ | _____</p>","exp_item","s0","sr","pp","",""
"item","528"," ","html-keyboard-response","237","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">The horses | ____ | _____ | __________ | _____</p>","exp_item","s1","sr","pp","",""
"item","552"," ","html-keyboard-response","238","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">__________ | that | _____ | __________ | _____</p>","exp_item","s2","sr","pp","",""
"item","734"," ","html-keyboard-response","239","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | chase | __________ | _____</p>","exp_item","s3","sr","pp","",""
"item","662"," ","html-keyboard-response","240","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | _____ | the zebras | ____ </p>","exp_item","s4","sr","pp","",""
"item","735"," ","html-keyboard-response","241","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | _____ | __________ | fall </p>","exp_item","s5","sr","pp","",""
"question","618","1","html-button-response","242","2.0.0","5717","h1n","21","male","true","","true","<h2>Do the horses that chase the zebras fall?</h2>","","","sr","pp","true","false"
"fixation","null","null","html-keyboard-response","243","2.0.0","5717","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","479"," ","html-keyboard-response","244","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | _____ | __________ | _______</p>","fill_item","s0","sr","ss","",""
"item","411"," ","html-keyboard-response","245","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">The woman | ___ | _____ | __________ | _______</p>","fill_item","s1","sr","ss","",""
"item","1252"," ","html-keyboard-response","246","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">_________ | who | _____ | __________ | _______</p>","fill_item","s2","sr","ss","",""
"item","565"," ","html-keyboard-response","247","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | reads |___________ | _______</p>","fill_item","s3","sr","ss","",""
"item","500"," ","html-keyboard-response","248","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | _____ | the letter | _______</p>","fill_item","s4","sr","ss","",""
"item","563"," ","html-keyboard-response","249","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | _____ | __________ | screams</p>","fill_item","s5","sr","ss","",""
"question","857","1","html-button-response","250","2.0.0","5717","h1n","21","male","true","","true","<h2>Does the woman who reads the letter cry?</h2>","","","sr","ss","false","false"
"fixation","null","null","html-keyboard-response","251","2.0.0","5717","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","889"," ","html-keyboard-response","252","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | ________ | ___ | _____</p>","exp_item","s0","or","pp","",""
"item","932"," ","html-keyboard-response","253","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">The cats | ____ | ________ | ___ | _____</p>","exp_item","s1","or","pp","",""
"item","687"," ","html-keyboard-response","254","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">________ | that | ________ | ___ | _____</p>","exp_item","s2","or","pp","",""
"item","558"," ","html-keyboard-response","255","2.0.0","5717","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | the dogs | ___ | _____</p>","exp_item","s3","or","pp","",""
"item","484"," ","html-keyboard-response","256","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | ________ | hug | _____</p>","exp_item","s4","or","pp","",""
"item","795"," ","html-keyboard-response","257","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | ________ | ___ | smile</p>","exp_item","s5","or","pp","",""
"question","686","1","html-button-response","258","2.0.0","5718","h1n","21","male","true","","true","<h2>Do the cats that the dogs hug smile?</h2>","","","or","pp","true","false"
"fixation","null","null","html-keyboard-response","259","2.0.0","5718","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","512"," ","html-keyboard-response","260","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | ____ | _______ | ______</p>","exp_item","s0","sr","ss","",""
"item","593"," ","html-keyboard-response","261","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">The cat | ____ | ____ | _______ | ______</p>","exp_item","s1","sr","ss","",""
"item","618"," ","html-keyboard-response","262","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">_______ | that | ____ | _______ | ______</p>","exp_item","s2","sr","ss","",""
"item","404"," ","html-keyboard-response","263","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | hugs | _______ | ______</p>","exp_item","s3","sr","ss","",""
"item","547"," ","html-keyboard-response","264","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | ____ | the dog | ______</p>","exp_item","s4","sr","ss","",""
"item","748"," ","html-keyboard-response","265","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | ____ | _______ | smiles</p>","exp_item","s5","sr","ss","",""
"question","673","0","html-button-response","266","2.0.0","5718","h1n","21","male","true","","true","<h2>Does the cat that hugs the dog smile?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","267","2.0.0","5718","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","731"," ","html-keyboard-response","268","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | ______ | __________ | ______</p>","exp_item","s0","sr","sp","",""
"item","645"," ","html-keyboard-response","269","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">The horse | ____ | ______ | __________ | ______</p>","exp_item","s1","sr","sp","",""
"item","588"," ","html-keyboard-response","270","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">_________ | that | ______ | __________ | ______</p>","exp_item","s2","sr","sp","",""
"item","650"," ","html-keyboard-response","271","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | chases | __________ | ______</p>","exp_item","s3","sr","sp","",""
"item","433"," ","html-keyboard-response","272","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | ______ | the zebras | _____ </p>","exp_item","s4","sr","sp","",""
"item","563"," ","html-keyboard-response","273","2.0.0","5718","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | ______ | __________ | falls </p>","exp_item","s5","sr","sp","",""
"question","529","0","html-button-response","274","2.0.0","5718","h1n","21","male","true","","true","<h2>Does the horse that chases the zebras fall?</h2>","","","sr","sp","true","true"
"fixation","null","null","html-keyboard-response","275","2.0.0","5718","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","484"," ","html-keyboard-response","276","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | ______</p>","fill_item","s0","sr","ss","",""
"item","607"," ","html-keyboard-response","277","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">The woman | ___ | ______ | __________ | ______</p>","fill_item","s1","sr","ss","",""
"item","470"," ","html-keyboard-response","278","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | who | ______ | __________ | ______</p>","fill_item","s2","sr","ss","",""
"item","656"," ","html-keyboard-response","279","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | stores |___________ | ______</p>","fill_item","s3","sr","ss","",""
"item","421"," ","html-keyboard-response","280","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | ______ | the letter | ______</p>","fill_item","s4","sr","ss","",""
"item","597"," ","html-keyboard-response","281","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | murmurs</p>","fill_item","s5","sr","ss","",""
"question","556","0","html-button-response","282","2.0.0","5719","h1n","21","male","true","","true","<h2>Does the woman who stores the letter murmur?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","283","2.0.0","5719","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","613"," ","html-keyboard-response","284","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | __________ | ______ | ____</p>","exp_item","s0","or","sp","",""
"item","806"," ","html-keyboard-response","285","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">The zebra | ____ | __________ | ______ | ____</p>","exp_item","s1","or","sp","",""
"item","498"," ","html-keyboard-response","286","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | that | __________ | ______ | ____</p>","exp_item","s2","or","sp","",""
"item","557"," ","html-keyboard-response","287","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | the horses | ______ | ____</p>","exp_item","s3","or","sp","",""
"item","561"," ","html-keyboard-response","288","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | __________ | follow | ____</p>","exp_item","s4","or","sp","",""
"item","578"," ","html-keyboard-response","289","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | __________ | ______ | runs</p>","exp_item","s5","or","sp","",""
"question","836","0","html-button-response","290","2.0.0","5719","h1n","21","male","true","","true","<h2>Does the zebra that the horses follow run?</h2>","","","or","sp","true","true"
"fixation","null","null","html-keyboard-response","291","2.0.0","5719","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","762"," ","html-keyboard-response","292","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | _________ | ______ | _____</p>","exp_item","s0","or","ss","",""
"item","690"," ","html-keyboard-response","293","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">The horse | ____ | _________ | ______ | _____</p>","exp_item","s1","or","ss","",""
"item","482"," ","html-keyboard-response","294","2.0.0","5719","h1n","21","male","true","","true","<p class=""stimulus"">_________ | that | _________ | ______ | _____</p>","exp_item","s2","or","ss","",""
"item","533"," ","html-keyboard-response","295","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | the zebra | ______ | _____</p>","exp_item","s3","or","ss","",""
"item","621"," ","html-keyboard-response","296","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | _________ | chases | _____</p>","exp_item","s4","or","ss","",""
"item","799"," ","html-keyboard-response","297","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | _________ | ______ | falls</p>","exp_item","s5","or","ss","",""
"question","660","0","html-button-response","298","2.0.0","5720","h1n","21","male","true","","true","<h2>Does the horse that the zebra chases fall?</h2>","","","or","ss","true","true"
"fixation","null","null","html-keyboard-response","299","2.0.0","5720","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","582"," ","html-keyboard-response","300","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | _____ | _______ | _____</p>","fill_item","s0","sr","ss","",""
"item","803"," ","html-keyboard-response","301","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">The chef | ___ | _____ | _______ | _____</p>","fill_item","s1","sr","ss","",""
"item","523"," ","html-keyboard-response","302","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">________ | who | _____ | _______ | _____</p>","fill_item","s2","sr","ss","",""
"item","565"," ","html-keyboard-response","303","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | kicks |________ | _____</p>","fill_item","s3","sr","ss","",""
"item","986"," ","html-keyboard-response","304","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | _____ | the box | _____</p>","fill_item","s4","sr","ss","",""
"item","653"," ","html-keyboard-response","305","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | _____ | _______ | cries</p>","fill_item","s5","sr","ss","",""
"question","669","1","html-button-response","306","2.0.0","5720","h1n","21","male","true","","true","<h2>Does the chef who kicks the box cry?</h2>","","","sr","ss","true","false"
"fixation","null","null","html-keyboard-response","307","2.0.0","5720","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","559"," ","html-keyboard-response","308","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | _____ | _________ | _____</p>","exp_item","s0","sr","ps","",""
"item","1355"," ","html-keyboard-response","309","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">The horses | ____ | _____ | _________ | _____</p>","exp_item","s1","sr","ps","",""
"item","705"," ","html-keyboard-response","310","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">__________ | that | _____ | _________ | _____</p>","exp_item","s2","sr","ps","",""
"item","634"," ","html-keyboard-response","311","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | chase | _________ | _____</p>","exp_item","s3","sr","ps","",""
"item","742"," ","html-keyboard-response","312","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | _____ | the zebra | ____ </p>","exp_item","s4","sr","ps","",""
"item","1150"," ","html-keyboard-response","313","2.0.0","5720","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | _____ | _________ | fall </p>","exp_item","s5","sr","ps","",""
"question","687","0","html-button-response","314","2.0.0","5721","h1n","21","male","true","","true","<h2>Do the horses that chase the zebra fall?</h2>","","","sr","ps","true","true"
"fixation","null","null","html-keyboard-response","315","2.0.0","5721","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","760"," ","html-keyboard-response","316","2.0.0","5721","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ___ | _______ | __________ | _____</p>","fill_item","s0","sr","ss","",""
"item","1029"," ","html-keyboard-response","317","2.0.0","5721","h1n","21","male","true","","true","<p class=""stimulus"">The singer | ___ | _______ | __________ | _____</p>","fill_item","s1","sr","ss","",""
"item","674"," ","html-keyboard-response","318","2.0.0","5721","h1n","21","male","true","","true","<p class=""stimulus"">__________ | who | _______ | __________ | _____</p>","fill_item","s2","sr","ss","",""
"item","515"," ","html-keyboard-response","319","2.0.0","5721","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ___ | smashes |___________ | _____</p>","fill_item","s3","sr","ss","",""
"item","620"," ","html-keyboard-response","320","2.0.0","5721","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ___ | _______ | the guitar | _____</p>","fill_item","s4","sr","ss","",""
"item","590"," ","html-keyboard-response","321","2.0.0","5721","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ___ | _______ | __________ | cries</p>","fill_item","s5","sr","ss","",""
"question","746","0","html-button-response","322","2.0.0","5721","h1n","21","male","true","","true","<h2>Does the singer who smashes the guitar smile?</h2>","","","sr","ss","false","true"
"fixation","null","null","html-keyboard-response","323","2.0.0","5721","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","584"," ","html-keyboard-response","324","2.0.0","5721","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | ____ | _______ | ___</p>","exp_item","s0","sr","ps","",""
"item","565"," ","html-keyboard-response","325","2.0.0","5721","h1n","21","male","true","","true","<p class=""stimulus"">The dogs | ____ | ____ | _______ | ___</p>","exp_item","s1","sr","ps","",""
"item","450"," ","html-keyboard-response","326","2.0.0","5721","h1n","21","male","true","","true","<p class=""stimulus"">________ | that | ____ | _______ | ___</p>","exp_item","s2","sr","ps","",""
"item","585"," ","html-keyboard-response","327","2.0.0","5721","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | push | _______ | ___</p>","exp_item","s3","sr","ps","",""
